file,change_type,line_number,content,conflict
.github/workflows/sync.yml,ADDITION,95,"            echo ""   Add variable: CSV_BRANCH = <your branch name>""",false
.github/workflows/sync.yml,ADDITION,96,            exit 1,false
.github/workflows/sync.yml,ADDITION,97,          fi,false
.github/workflows/sync.yml,ADDITION,98,,false
.github/workflows/sync.yml,ADDITION,99,          # Resolve notify_users (optional — empty is allowed),false
.github/workflows/sync.yml,ADDITION,100,"          if [ -n ""${{ github.event.inputs.notify_users }}"" ]; then",false
.github/workflows/sync.yml,ADDITION,101,"            NOTIFY=""${{ github.event.inputs.notify_users }}""",false
.github/workflows/sync.yml,ADDITION,102,          else,false
.github/workflows/sync.yml,ADDITION,103,"            NOTIFY=""${{ vars.NOTIFY_USERS }}""",false
.github/workflows/sync.yml,ADDITION,104,          fi,false
.github/workflows/sync.yml,ADDITION,105,,false
.github/workflows/sync.yml,ADDITION,106,          # Resolve PR number,false
.github/workflows/sync.yml,REMOVAL,61,"            echo ""from_branch=${{ github.event.inputs.from_branch }}"" >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,62,"            echo ""to_branch=${{ github.event.inputs.to_branch }}""     >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,63,"            echo ""csv_branch=${{ github.event.inputs.csv_branch }}""   >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,64,"            echo ""notify_users=${{ github.event.inputs.notify_users }}"" >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,65,"            echo ""pr_number=manual-$(date +%s)""                       >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,108,"            PR=""manual-$(date +%s)""",false
.github/workflows/sync.yml,REMOVAL,67,"            echo ""from_branch=${{ github.event.pull_request.base.ref }}"" >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,68,"            echo ""to_branch=${DEFAULT_TO_BRANCH}""                         >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,69,"            echo ""csv_branch=${DEFAULT_CSV_BRANCH}""                       >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,70,"            echo ""notify_users=${DEFAULT_NOTIFY_USERS}""                   >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,REMOVAL,71,"            echo ""pr_number=${{ github.event.pull_request.number }}""      >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,110,"            PR=""${{ github.event.pull_request.number }}""",false
.github/workflows/sync.yml,ADDITION,113,"          echo ""from_branch=${FROM}""    >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,114,"          echo ""to_branch=${TO}""        >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,115,"          echo ""csv_branch=${CSV}""      >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,116,"          echo ""notify_users=${NOTIFY}"" >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,117,"          echo ""pr_number=${PR}""        >> $GITHUB_OUTPUT",false
.github/workflows/sync.yml,ADDITION,118,,false
.github/workflows/sync.yml,ADDITION,119,"          echo ""━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━""",false
.github/workflows/sync.yml,ADDITION,120,"          echo "" Resolved config:""",false
.github/workflows/sync.yml,ADDITION,121,"          echo ""  from_branch  = ${FROM}""",false
.github/workflows/sync.yml,ADDITION,122,"          echo ""  to_branch    = ${TO}""",false
.github/workflows/sync.yml,ADDITION,123,"          echo ""  csv_branch   = ${CSV}""",false
.github/workflows/sync.yml,ADDITION,124,"          echo ""  notify_users = ${NOTIFY}""",false
.github/workflows/sync.yml,ADDITION,125,"          echo ""  pr_number    = ${PR}""",false
.github/workflows/sync.yml,ADDITION,126,"          echo ""━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━""",false
.github/workflows/sync.yml,ADDITION,127,,false
.github/workflows/sync.yml,REMOVAL,87,"      # ── Step 4: Run sync script — fetch, simulate, generate CSV ──────────────",false
.github/workflows/sync.yml,ADDITION,141,      # ── Step 4: Ensure required labels exist ──────────────────────────────────,false
.github/workflows/sync.yml,ADDITION,142,      - name: Ensure labels exist,false
.github/workflows/sync.yml,ADDITION,143,        env:,false
.github/workflows/sync.yml,ADDITION,144,          GH_TOKEN: ${{ secrets.GITHUB_TOKEN }},false
.github/workflows/sync.yml,ADDITION,145,        run: |,false
.github/workflows/sync.yml,ADDITION,146,"          gh label create ""sync-success""  --color ""0075ca"" --description ""Branch sync completed successfully""          2>/dev/null || true",false
.github/workflows/sync.yml,ADDITION,147,"          gh label create ""sync-conflict"" --color ""e4e669"" --description ""Branch sync conflict — manual review needed""  2>/dev/null || true",false
.github/workflows/sync.yml,ADDITION,148,"          echo ""✅ Labels ready""",false
.github/workflows/sync.yml,ADDITION,149,,false
.github/workflows/sync.yml,ADDITION,150,"      # ── Step 5: Run sync script — fetch, simulate, generate CSV ──────────────",false
.github/workflows/sync.yml,REMOVAL,95,      # ── Step 5: Check for changes and read conflict flag ─────────────────────,false
.github/workflows/sync.yml,ADDITION,158,      # ── Step 6: Check for changes and read conflict flag ─────────────────────,false
.github/workflows/sync.yml,REMOVAL,99,          # Check if CSV has actual content beyond the header,false
.github/workflows/sync.yml,REMOVAL,106,          # Read conflict flag,false
.github/workflows/sync.yml,REMOVAL,114,      # ── Step 6a: CLEAN PATH — merge directly into to_branch ──────────────────,false
.github/workflows/sync.yml,ADDITION,175,      # ── Step 7a: CLEAN PATH — merge directly into to_branch ──────────────────,false
.github/workflows/sync.yml,REMOVAL,134,      # ── Step 6b: CONFLICT PATH — raise a PR ──────────────────────────────────,false
.github/workflows/sync.yml,ADDITION,195,      # ── Step 7b: CONFLICT PATH — raise PR directly between the two branches ───,false
.github/workflows/sync.yml,ADDITION,196,      # No new branch created — PR raised directly from from_branch → to_branch,false
.github/workflows/sync.yml,ADDITION,198,        continue-on-error: true,false
.github/workflows/sync.yml,REMOVAL,147,"          git config user.email ""github-actions[bot]@users.noreply.github.com""",false
.github/workflows/sync.yml,REMOVAL,148,"          git config user.name  ""github-actions[bot]""",false
.github/workflows/sync.yml,REMOVAL,149,,false
.github/workflows/sync.yml,REMOVAL,150,          # Create a sync branch from the target branch,false
.github/workflows/sync.yml,REMOVAL,151,"          SYNC_BRANCH=""sync/${FROM}-to-${TO}-PR-${PR}""",false
.github/workflows/sync.yml,REMOVAL,152,          git checkout ${TO},false
.github/workflows/sync.yml,REMOVAL,153,          git checkout -b ${SYNC_BRANCH},false
.github/workflows/sync.yml,REMOVAL,154,          git push origin ${SYNC_BRANCH},false
.github/workflows/sync.yml,REMOVAL,155,,false
.github/workflows/sync.yml,REMOVAL,156,          # Build reviewer mentions for PR body,false
.github/workflows/sync.yml,ADDITION,210,          # Build @mention string,false
.github/workflows/sync.yml,REMOVAL,161,"            if [ -n ""$USER"" ]; then",false
.github/workflows/sync.yml,REMOVAL,162,"              MENTIONS=""${MENTIONS} @${USER}""",false
.github/workflows/sync.yml,REMOVAL,163,            fi,false
.github/workflows/sync.yml,ADDITION,215,"            [ -n ""$USER"" ] && MENTIONS=""${MENTIONS} @${USER}""",false
.github/workflows/sync.yml,REMOVAL,166,          # Create PR with conflict details,false
.github/workflows/sync.yml,REMOVAL,167,          gh pr create \,false
.github/workflows/sync.yml,ADDITION,218,          # Build conflicting files list from CSV,false
.github/workflows/sync.yml,ADDITION,219,          CONFLICT_FILES=$(cat diff_summary.csv \,false
.github/workflows/sync.yml,ADDITION,220,"            | awk -F',' 'NR>1 {print $1}' \",false
.github/workflows/sync.yml,ADDITION,221,            | sort -u \,false
.github/workflows/sync.yml,ADDITION,222,            | sed 's/^/- /'),false
.github/workflows/sync.yml,ADDITION,223,,false
.github/workflows/sync.yml,ADDITION,224,          # Check if a PR already exists between these two branches,false
.github/workflows/sync.yml,ADDITION,225,          EXISTING_PR=$(gh pr list \,false
.github/workflows/sync.yml,REMOVAL,169,"            --head ""${SYNC_BRANCH}"" \",false
.github/workflows/sync.yml,REMOVAL,170,"            --title ""⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR}) — Manual review required"" \",false
.github/workflows/sync.yml,REMOVAL,171,"            --body ""## ⚠️ Conflict Detected: \`${FROM}\` → \`${TO}\`",false
.github/workflows/sync.yml,ADDITION,227,"            --head ""${FROM}"" \",false
.github/workflows/sync.yml,ADDITION,228,            --state open \,false
.github/workflows/sync.yml,ADDITION,229,            --json number \,false
.github/workflows/sync.yml,ADDITION,230,"            --jq '.[0].number' 2>/dev/null || echo """")",false
.github/workflows/sync.yml,ADDITION,231,,false
.github/workflows/sync.yml,ADDITION,232,"          if [ -n ""${EXISTING_PR}"" ]; then",false
.github/workflows/sync.yml,ADDITION,233,"            echo ""ℹ️ Conflict PR already exists: #${EXISTING_PR} — skipping creation""",false
.github/workflows/sync.yml,ADDITION,234,          else,false
.github/workflows/sync.yml,ADDITION,235,            gh pr create \,false
.github/workflows/sync.yml,ADDITION,236,"              --base ""${TO}"" \",false
.github/workflows/sync.yml,ADDITION,237,"              --head ""${FROM}"" \",false
.github/workflows/sync.yml,ADDITION,238,"              --title ""⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR})"" \",false
.github/workflows/sync.yml,ADDITION,239,"              --body ""## ⚠️ Conflict Detected: \`${FROM}\` → \`${TO}\`",false
.github/workflows/sync.yml,REMOVAL,173,          **Source PR:** #${PR},false
.github/workflows/sync.yml,ADDITION,241,          **Triggered by:** PR #${PR},false
.github/workflows/sync.yml,REMOVAL,179,          GitHub Actions attempted to merge \`${FROM}\` into \`${TO}\` but detected conflicts.,false
.github/workflows/sync.yml,REMOVAL,180,          The merge was aborted. No changes have been made to \`${TO}\`.,false
.github/workflows/sync.yml,ADDITION,247,          GitHub Actions detected conflicts when trying to merge \`${FROM}\` into \`${TO}\`.,false
.github/workflows/sync.yml,ADDITION,248,          No changes were made to \`${TO}\`.,false
.github/workflows/sync.yml,ADDITION,249,,false
.github/workflows/sync.yml,ADDITION,250,          ## Conflicting files,false
.github/workflows/sync.yml,ADDITION,251,          ${CONFLICT_FILES},false
.github/workflows/sync.yml,ADDITION,252,,false
.github/workflows/sync.yml,ADDITION,253,          ---,false
.github/workflows/sync.yml,REMOVAL,182,          ## What you need to do,false
.github/workflows/sync.yml,ADDITION,255,          ## Steps to resolve,false
.github/workflows/sync.yml,REMOVAL,187,          # resolve conflicts in the files shown below,false
.github/workflows/sync.yml,ADDITION,260,          # resolve conflicts in the files listed above,false
.github/workflows/sync.yml,REMOVAL,189,          git commit,false
.github/workflows/sync.yml,ADDITION,262,          git commit -m 'fix: resolve merge conflicts from ${FROM}',false
.github/workflows/sync.yml,REMOVAL,193,          ## Changed files (see diff_summary.csv for full breakdown),false
.github/workflows/sync.yml,REMOVAL,194,"          $(cat diff_summary.csv | awk -F',' 'NR>1 {print $1}' | sort -u | sed 's/^/- /')",false
.github/workflows/sync.yml,REMOVAL,195,,false
.github/workflows/sync.yml,REMOVAL,197,          Reviewers: ${MENTIONS},false
.github/workflows/sync.yml,ADDITION,267,          ${MENTIONS},false
.github/workflows/sync.yml,REMOVAL,199,"          *This PR was created automatically by Git Sync Automation.*"" \",false
.github/workflows/sync.yml,REMOVAL,200,"            --label ""conflict,needs-review"" 2>/dev/null || \",false
.github/workflows/sync.yml,REMOVAL,201,          gh pr create \,false
.github/workflows/sync.yml,REMOVAL,202,"            --base ""${TO}"" \",false
.github/workflows/sync.yml,REMOVAL,203,"            --head ""${SYNC_BRANCH}"" \",false
.github/workflows/sync.yml,REMOVAL,204,"            --title ""⚠️ CONFLICT: ${FROM} → ${TO} (PR #${PR}) — Manual review required"" \",false
.github/workflows/sync.yml,REMOVAL,205,"            --body ""Conflict detected. Manual resolution required. Reviewers: ${MENTIONS}""",false
.github/workflows/sync.yml,ADDITION,269,"          *Created automatically by Git Sync Automation.*""",false
.github/workflows/sync.yml,REMOVAL,207,"          echo ""⚠️ Conflict PR created for ${FROM} → ${TO}""",false
.github/workflows/sync.yml,ADDITION,271,"            echo ""⚠️ Conflict PR raised: ${FROM} → ${TO}""",false
.github/workflows/sync.yml,ADDITION,272,          fi,false
.github/workflows/sync.yml,REMOVAL,209,      # ── Step 7: Commit diff_summary.csv to configured csv_branch ─────────────,false
.github/workflows/sync.yml,ADDITION,274,      # ── Step 8: Commit diff_summary.csv to csv_branch ────────────────────────,false
.github/workflows/sync.yml,ADDITION,275,      # always() ensures this runs even if conflict PR step fails,false
.github/workflows/sync.yml,REMOVAL,211,        if: steps.results.outputs.has_changes == 'true',false
.github/workflows/sync.yml,ADDITION,277,        if: always() && steps.results.outputs.has_changes == 'true',false
.github/workflows/sync.yml,REMOVAL,235,      # ── Step 8: Send notifications ────────────────────────────────────────────,false
.github/workflows/sync.yml,ADDITION,301,      # ── Step 9: Send notifications via GitHub Issue ───────────────────────────,false
.github/workflows/sync.yml,ADDITION,302,      # always() ensures this runs even if earlier steps fail,false
.github/workflows/sync.yml,REMOVAL,237,        if: steps.results.outputs.has_changes == 'true',false
.github/workflows/sync.yml,ADDITION,304,        if: always() && steps.results.outputs.has_changes == 'true',false
.github/workflows/sync.yml,REMOVAL,246,"          REPO=""${{ github.repository }}""",false
.github/workflows/sync.yml,REMOVAL,253,"            if [ -n ""$USER"" ]; then",false
.github/workflows/sync.yml,REMOVAL,254,"              MENTIONS=""${MENTIONS} @${USER}""",false
.github/workflows/sync.yml,REMOVAL,255,            fi,false
.github/workflows/sync.yml,ADDITION,319,"            [ -n ""$USER"" ] && MENTIONS=""${MENTIONS} @${USER}""",false
.github/workflows/sync.yml,REMOVAL,258,          # Build notification message based on outcome,false
.github/workflows/sync.yml,ADDITION,322,"          # Set title, label and message based on outcome",false
.github/workflows/sync.yml,REMOVAL,260,"            MESSAGE=""✅ **Git Sync Completed**",false
.github/workflows/sync.yml,ADDITION,324,"            ISSUE_TITLE=""✅ Sync: ${FROM} → ${TO} (PR #${PR})""",false
.github/workflows/sync.yml,ADDITION,325,"            ISSUE_LABEL=""sync-success""",false
.github/workflows/sync.yml,ADDITION,326,"            ISSUE_BODY=""✅ **Git Sync Completed Successfully**",false
.github/workflows/sync.yml,ADDITION,327,,false
.github/workflows/sync.yml,REMOVAL,262,          PR #${PR} — diff summary saved to \`.github/sync-diffs/\`,false
.github/workflows/sync.yml,REMOVAL,263,"          Notifying:${MENTIONS}""",false
.github/workflows/sync.yml,ADDITION,329,,false
.github/workflows/sync.yml,ADDITION,330,          - **PR:** #${PR},false
.github/workflows/sync.yml,ADDITION,331,          - **Diff summary:** saved to \`.github/sync-diffs/\`,false
.github/workflows/sync.yml,ADDITION,332,          - **Notifying:** ${MENTIONS},false
.github/workflows/sync.yml,ADDITION,333,,false
.github/workflows/sync.yml,ADDITION,334,"          *No action required.*""",false
.github/workflows/sync.yml,REMOVAL,265,"            MESSAGE=""⚠️ **Git Sync Conflict Detected**",false
.github/workflows/sync.yml,ADDITION,336,"            ISSUE_TITLE=""⚠️ Conflict: ${FROM} → ${TO} (PR #${PR})""",false
.github/workflows/sync.yml,ADDITION,337,"            ISSUE_LABEL=""sync-conflict""",false
.github/workflows/sync.yml,ADDITION,338,"            ISSUE_BODY=""⚠️ **Git Sync Conflict Detected**",false
.github/workflows/sync.yml,ADDITION,339,,false
.github/workflows/sync.yml,REMOVAL,267,          A conflict PR has been raised — manual resolution required.,false
.github/workflows/sync.yml,REMOVAL,268,"          Notifying:${MENTIONS}""",false
.github/workflows/sync.yml,ADDITION,341,,false
.github/workflows/sync.yml,ADDITION,342,          - **PR:** #${PR},false
.github/workflows/sync.yml,ADDITION,343,          - **Action required:** Resolve conflicts manually and merge the conflict PR,false
.github/workflows/sync.yml,ADDITION,344,          - **Diff summary:** saved to \`.github/sync-diffs/\`,false
.github/workflows/sync.yml,ADDITION,345,          - **Notifying:** ${MENTIONS},false
.github/workflows/sync.yml,ADDITION,346,,false
.github/workflows/sync.yml,ADDITION,347,"          *A conflict PR has been raised — please review and resolve.*""",false
.github/workflows/sync.yml,REMOVAL,271,          # Post notification as a GitHub issue comment or new issue,false
.github/workflows/sync.yml,ADDITION,350,          # Get first notify user for assignee,false
.github/workflows/sync.yml,ADDITION,351,"          FIRST_USER=$(echo $NOTIFY | tr ',' '\n' | head -1 | tr -d '[:space:]')",false
.github/workflows/sync.yml,ADDITION,352,,false
.github/workflows/sync.yml,REMOVAL,273,"            --title ""$([ ""${CONFLICT}"" == ""false"" ] && echo ""✅ Sync: ${FROM} → ${TO} (PR #${PR})"" || echo ""⚠️ Conflict: ${FROM} → ${TO} (PR #${PR})"")"" \",false
.github/workflows/sync.yml,REMOVAL,274,"            --body ""${MESSAGE}"" \",false
.github/workflows/sync.yml,REMOVAL,275,"            --label ""$([ ""${CONFLICT}"" == ""false"" ] && echo ""sync-success"" || echo ""sync-conflict"")"" \",false
.github/workflows/sync.yml,REMOVAL,276,"            --assignee ""$(echo $NOTIFY | tr ',' '\n' | head -1 | tr -d '[:space:]')"" \",false
.github/workflows/sync.yml,REMOVAL,277,"            2>/dev/null || echo ""Note: Could not create issue — label may not exist yet. Create 'sync-success' and 'sync-conflict' labels in your repo.""",false
.github/workflows/sync.yml,ADDITION,354,"            --title ""${ISSUE_TITLE}"" \",false
.github/workflows/sync.yml,ADDITION,355,"            --body ""${ISSUE_BODY}"" \",false
.github/workflows/sync.yml,ADDITION,356,"            --label ""${ISSUE_LABEL}"" \",false
.github/workflows/sync.yml,ADDITION,357,"            --assignee ""${FIRST_USER}""",false
.github/workflows/sync.yml,REMOVAL,279,"          echo ""✅ Notifications sent to: ${NOTIFY}""",false
.github/workflows/sync.yml,ADDITION,359,"          echo ""✅ Notification issue created with label: ${ISSUE_LABEL}""",false
.github/workflows/sync.yml,REMOVAL,281,      # ── Step 9: Final summary ─────────────────────────────────────────────────,false
.github/workflows/sync.yml,ADDITION,361,      # ── Step 10: Final summary ────────────────────────────────────────────────,false
.github/workflows/sync.yml,REMOVAL,302,,false
.github/workflows/sync.yml,ADDITION,387,"            echo ""          sync-success issue created""",false
.github/workflows/sync.yml,REMOVAL,309,"            echo ""  Result: ⚠️  Conflict detected — PR raised, team notified""",false
.github/workflows/sync.yml,ADDITION,389,"            echo ""  Result: ⚠️  Conflict detected""",false
.github/workflows/sync.yml,ADDITION,390,"            echo ""          Conflict PR raised: ${FROM} → ${TO}""",false
.github/workflows/sync.yml,ADDITION,392,"            echo ""          sync-conflict issue created""",false
OrderDao.java,ADDITION,27,"        System.out.println(""sql created."")",false
