file,change_type,line_number,content,conflict
Main.java,ADDITION,59,"        System.out.printf(""%nTotal rows: %d%n"", rowCount);",false
queries.sql,ADDITION,3,-- feature/automation update:,false
queries.sql,ADDITION,4,--   Added date range filter parameter,false
queries.sql,ADDITION,5,--   Added transaction count per customer,false
queries.sql,ADDITION,6,--   Added index hints for performance,false
queries.sql,ADDITION,8,-- Get customer transactions with count,false
queries.sql,REMOVAL,7,"    c.credit_score,",false
queries.sql,REMOVAL,8,"    c.credit_limit,",false
queries.sql,ADDITION,12,"    t.transaction_type,",false
queries.sql,ADDITION,13,"    t.merchant_id,",false
queries.sql,ADDITION,14,"    t.payment_mode,",false
queries.sql,REMOVAL,10,"    TO_CHAR(t.created_at, 'YYYY-MM-DD') AS transaction_date",false
queries.sql,ADDITION,16,"    TO_CHAR(t.created_at, 'YYYY-MM-DD') AS transaction_date,",false
queries.sql,ADDITION,17,    COUNT(*) OVER (PARTITION BY t.customer_id) AS customer_txn_count,false
queries.sql,REMOVAL,14,ORDER BY c.credit_score DESC,false
queries.sql,ADDITION,21,  AND t.status = 'COMPLETED',false
queries.sql,ADDITION,22,ORDER BY t.amount DESC,false
queries.sql,ADDITION,25,-- Get account balance summary with last transaction date,false
queries.sql,REMOVAL,18,"    account_id,",false
queries.sql,REMOVAL,19,"    COALESCE(balance, 0.00) AS balance,",false
queries.sql,REMOVAL,20,"    credit_limit,",false
queries.sql,REMOVAL,21,    last_updated,false
queries.sql,REMOVAL,22,FROM accounts,false
queries.sql,REMOVAL,23,WHERE status = 'ACTIVE',false
queries.sql,REMOVAL,24,ORDER BY credit_limit DESC;,false
queries.sql,ADDITION,27,"    a.account_id,",false
queries.sql,ADDITION,28,"    a.account_number,",false
queries.sql,ADDITION,29,"    a.bank_code,",false
queries.sql,ADDITION,30,"    COALESCE(a.balance, 0.00) AS balance,",false
queries.sql,ADDITION,31,"    a.currency,",false
queries.sql,ADDITION,32,"    a.last_updated,",false
queries.sql,ADDITION,33,    MAX(t.created_at) AS last_transaction_date,false
queries.sql,ADDITION,34,FROM accounts a,false
queries.sql,ADDITION,35,LEFT JOIN transactions t ON a.account_id = t.account_id,false
queries.sql,ADDITION,36,WHERE a.status = 'ACTIVE',false
queries.sql,ADDITION,37,"GROUP BY a.account_id, a.account_number, a.bank_code,",false
queries.sql,ADDITION,38,"         a.balance, a.currency, a.last_updated",false
queries.sql,ADDITION,39,ORDER BY a.balance DESC;,false
